,Year,Organization,Type,Designation,Standing,Allocation
1071,2014,Indigenous and Native Coalition (INC) Recruitment and Retention Center,SISG,Sponsored RSO,22,11000.0
1072,2014,Oakland Asian Student Educational Services,SISG,Service RSO,12,1000.0
1073,2014,East Bay Community Builders,SISG,Service RSO,2,500.0
1074,2014,Patient Advocacy Student Group,SISG,Service RSO,2,500.0
1075,2014,People's Test Preparation Service,SISG,Service RSO,18,3700.0
1076,2014,People Eliminating Resource Scarcity in Support of Teachers (PERSIST),SISG,Service RSO,2,350.0
1077,2014,Project Nutrition,SISG,Service RSO,2,150.0
1078,2014,Pilipinx Academic Student Services,SISG,Sponsored RSO,30,29000.0
1079,2014,Professional Development in Asia,SISG,Professional RSO,2,194.0
1080,2014,"Project Rishi, The Berkeley Chapter",SISG,Service RSO,7,790.0
1081,2014,Project Spreading Multiculturalism and Inspiring Leadership through Education,SISG,Service RSO,6,2200.0
1082,2014,Project Vision,SISG,Service RSO,8,570.0
1083,2014,Puente at Berkeley,SISG,Service RSO,2,250.0
1084,2014,Queer Alliance & Resource Center,SISG,Cultural & Identity/LGBTQ+ RSO,47,10000.0
1085,2014,Queer Student Union,SISG,Cultural & Identity/LGBTQ+ RSO,7,300.0
1086,2014,Raíces Recruitment and Retention Center,SISG,Sponsored RSO,37,50000.0
1087,2014,REACH! Asian Pacific American Recruitment and Retention Center,SISG,Sponsored RSO,19,16500.0
1088,2014,Re-entry and Transfer Student Association,SISG,Service RSO,17,2500.0
1089,2014,Cal Rotaract,SISG,Service RSO,10,1200.0
1090,2014,The Sage Mentorship Project,SISG,Service RSO,2,500.0
1091,2014,Southeast Asian Mentorship,SISG,Service RSO,8,700.0
1092,2014,Southeast Asian Prison Outreach Project,SISG,Political & Advocacy RSO,4,650.0
1093,2014,Southeast Asian Student Coalition,SISG,Cultural & Identity/Cultural & Ethnic RSO,14,6500.0
1094,2014,Spring Foundation,SISG,Service RSO,3,700.0
1095,2014,Stop the Traffick,SISG,Political & Advocacy RSO,6,600.0
1096,2014,Student Abolitionist Movement,SISG,Political & Advocacy RSO,2,300.0
1097,2014,Student Financial Advisory Committee,SISG,Professional RSO,1,0.0
1098,2014,Minority Association of Pre-Medical Students,SISG,Professional RSO,3,100.0
1099,2014,Student Parent Association for Recruitment and Retention,SISG,Service RSO,15,3500.0
1100,2014,Students of the World,SISG,Media & Film RSO,2,500.0
1101,2014,Student to Student Peer Counseling,SISG,Service RSO,24,2500.0
1102,2014,Suitcase Clinic,SISG,Service RSO,16,7000.0
1103,2014,Supporting Peers in Laid-Back Listening,SISG,Health & Wellness RSO,5,450.0
1104,2014,Take Back the Night,SISG,Political & Advocacy RSO,12,500.0
1105,2014,Teach in Prison,SISG,Service RSO,5,4430.89
1106,2014,Team HBV,SISG,Health & Wellness RSO,8,800.0
1107,2014,Theater for Charity,SISG,Performing Arts RSO,10,1500.0
1108,2014,TRENZA,SISG,Cultural & Identity/Women Interest RSO,16,1601.0
1109,2014,UNICEF at Berkeley,SISG,Service RSO,12,825.0
1110,2014,Universal Love and Peace,SISG,Service RSO,4,900.0
1111,2014,Vietnamese Student Association,SISG,Cultural & Identity/International RSO,23,5000.0
1112,2014,VISION,SISG,Cultural & Identity/International RSO,1,300.0
1113,2014,Volunteer Health Interpreters Organization,SISG,Health & Wellness RSO,9,900.0
1114,2014,Volunteers Around the World at Berkeley,SISG,Service RSO,4,800.0
1115,2014,Volunteers for Medical Outreach,SISG,Service RSO,7,1500.0
1116,2014,Women and Youth Supporting Each Other,SISG,Health & Wellness RSO,2,500.0
1117,2014,Wonderworks,SISG,Service RSO,4,460.0
1118,2014,World Literacy Project,SISG,Service RSO,3,200.0
1119,2014,Cal WriterCoach Connection,SISG,Service RSO,1,250.0
1120,2014,Xinaxtli,SISG,Cultural & Identity/Cultural & Ethnic RSO,43,2700.0
1121,2014,You Mean More,SISG,Health & Wellness RSO,4,900.0
1122,2014,De Colores,SISG,Cultural & Identity/LGBTQ+ RSO,7,925.0
1123,2014,Youth Empowerment Program,SISG,Service RSO,3,700.0
1124,2014,Youth Support Program,SISG,Service RSO,19,800.0
1125,2015,Threads,PUB,Publications RSO,15,1200.0
1126,2015,BARE Magazine,PUB,Publications RSO,9,3940.0
1127,2015,Bears Beyond Bars,PUB,Service RSO,1,100.0
1128,2015,Berkeley Fiction Review,PUB,Publications RSO,32,1300.0
1129,2015,Berkeley Poetry Review,PUB,Publications RSO,21,2500.0
1130,2015,The Berkeley Political Review,PUB,Publications RSO,14,5000.0
1131,2015,Berkeley Science Review,PUB,Publications RSO,15,2100.0
1132,2015,Blue and Gold Yearbook,PUB,Publications RSO,2,900.0
1133,2015,Cal Literature & Arts Magazine,PUB,Publications RSO,18,1400.0
1134,2015,Caliber Magazine,PUB,Publications RSO,6,7000.0
1135,2015,Chévere,PUB,Publications RSO,1,700.0
1136,2015,Clio's Scroll,PUB,Publications RSO,16,1100.0
1137,2015,Han Sori at Berkeley,PUB,Publications RSO,2,900.0
1138,2015,hardboiled,PUB,Publications RSO,19,4200.0
1139,2015,Insight at Berkeley,PUB,Publications RSO,1,650.0
1140,2015,Intercollegiate Finance Journal at Berkeley,PUB,Publications RSO,1,300.0
1141,2015,International Youth and Students for Social Equality,PUB,Political & Advocacy RSO,3,800.0
1142,2015,maganda magazine,PUB,Publications RSO,26,1800.0
1143,2015,Morning Sign Out,PUB,Publications RSO,1,700.0
1144,2015,Perspective Magazine,PUB,Publications RSO,19,2500.0
1145,2015,Spoon University at Berkeley,PUB,Publications RSO,2,900.0
1146,2015,Technology Review at Berkeley,PUB,Departmental RSO,2,400.0
1147,2015,The B-Side,PUB,Publications RSO,2,300.0
1148,2015,The Folio: English Academic Journal,PUB,Publications RSO,4,800.0
1149,2015,The Heuristic Squelch,PUB,Publications RSO,19,7000.0
1150,2015,Public Health Advocate,PUB,Publications RSO,11,500.0
1151,2015,The Smart Ass,PUB,Publications RSO,17,3000.0
1152,2015,To An Unknown God,PUB,Publications RSO,7,2800.0
1153,2015,Undergraduate Journal of Classics at Berkeley,PUB,Publications RSO,1,700.0
1154,2015,Undergraduate Journal of Psychology at Berkeley,PUB,Publications RSO,4,600.0
1155,2015,[make]new christian fellowship,SAG,Spiritual RSO,2,500.0
1156,2015,Abba Modern,SAG,Performing Arts RSO,4,600.0
1157,2015,acts2fellowship,SAG,Spiritual RSO,14,3000.0
1158,2015,Afghan Student Association,SAG,Cultural & Identity/International RSO,7,600.0
1159,2015,AFX Dance,SAG,Performing Arts RSO,3,500.0
1160,2015,"Alpha Epsilon Zeta Fraternity, Inc.",SAG,Professional RSO,11,1600.0
1161,2015,Alpha Kappa Psi,SAG,Academic RSO,5,800.0
1162,2015,Alpha Phi Omega,SAG,Service RSO,30,4000.0
1163,2015,Alumni of Ecole Polytechnique at Berkeley,SAG,Academic RSO,1,400.0
1164,2015,Ambience,SAG,Recreational RSO,3,0.0
1165,2015,American Advertising Federation,SAG,Professional RSO,1,400.0
1166,2015,American Institute of Architecture Students,SAG,Professional RSO,7,0.0
1167,2015,American Medical Student Association--Berkeley Premedical Chapter,SAG,Professional RSO,17,500.0
1168,2015,American Medical Women's Association at Berkeley,SAG,Cultural & Identity/Women Interest RSO,2,500.0
1169,2015,American Parliamentary Debate Society of Berkeley,SAG,Academic RSO,4,500.0
1170,2015,Arab Student Union,SAG,Cultural & Identity/International RSO,5,500.0
1171,2015,Argentine Tango Club of Berkeley,SAG,Performing Arts RSO,5,800.0
1172,2015,Armenian Student Association,SAG,Cultural & Identity/International RSO,33,1700.0
1173,2015,ASCEND,SAG,Professional RSO,7,300.0
1174,2015,"Asha for Education, Berkeley",SAG,Service RSO,11,1000.0
1175,2015,Asian American Association,SAG,Cultural & Identity/Cultural & Ethnic RSO,18,7600.0
1176,2015,Asian American Christian Fellowship,SAG,Spiritual RSO,2,500.0
1177,2015,Association for Muslim Professional Development,SAG,Professional RSO,9,1100.0
1178,2015,Association of Chinese Entrepreneurs at Berkeley,SAG,Professional RSO,2,500.0
1179,2015,Association of Psychology Undergraduates,SAG,Departmental RSO,15,220.0
1180,2015,Ballet Company at Berkeley,SAG,Performing Arts RSO,4,400.0
1181,2015,Ballet Folklorico Reflejos De Mexico,SAG,Performing Arts RSO,3,500.0
1182,2015,"BAMN - Coalition to Defend Affirmative Action, Integration, and Immigrant Rights and Fight for Equality By Any Means Necessary",SAG,Political & Advocacy RSO,17,2700.0
1183,2015,BerKast,SAG,Media & Film RSO,2,0.0
1184,2015,Berkeley Business Society,SAG,Professional RSO,9,750.0
1185,2015,Berkeley Carillon Guild,SAG,Performing Arts RSO,12,220.0
1186,2015,Berkeley Chinese Students and Scholars Association,SAG,Cultural & Identity/International RSO,10,1200.0
1187,2015,Berkeley College Republicans,SAG,Political & Advocacy RSO,20,3300.0
1188,2015,Berkeley Indonesian Student Association,SAG,Cultural & Identity/International RSO,1,150.0
1189,2015,Berkeley Model United Nations Conference,SAG,Academic RSO,23,0.0
1190,2015,Berkeley New Music Project,SAG,Academic RSO,1,400.0
1191,2015,BERKOP,SAG,Publications RSO,2,500.0
1192,2015,Berkeley Organization for Animal Advocacy,SAG,Political & Advocacy RSO,16,1100.0
1193,2015,Berkeley Women in Business,SAG,Cultural & Identity/Women Interest RSO,13,300.0
1194,2015,Biological Artistic Design,SAG,Arts RSO,1,400.0
1195,2015,Black Student Union,SAG,Cultural & Identity/Cultural & Ethnic RSO,6,1000.0
1196,2015,Burma Association at Berkeley,SAG,Cultural & Identity/International RSO,1,400.0
1197,2015,Business Careers in Entertainment Club,SAG,Professional RSO,2,500.0
1198,2015,Cal Actuarial League,SAG,Professional RSO,11,400.0
1199,2015,Cal Animage Alpha,SAG,Media & Film RSO,5,270.0
1200,2015,Cal Berkeley Democrats,SAG,Political & Advocacy RSO,18,3600.0
1201,2015,Cal Dragon Boat,SAG,Recreational RSO,11,1500.0
1202,2015,Cal Hawai'i Club,SAG,Cultural & Identity/Cultural & Ethnic RSO,28,1800.0
1203,2015,Cal Hiking and Outdoor Society,SAG,Recreational RSO,66,1500.0
1204,2015,Cal in the Capital,SAG,Service RSO,38,900.0
1205,2015,Cal Japan Club,SAG,Cultural & Identity/Cultural & Ethnic RSO,8,400.0
1206,2015,Cal Performances Student Ambassadors for the Arts,SAG,Arts RSO,1,400.0
1207,2015,Cal Pre-Vet Club,SAG,Academic RSO,6,210.0
1208,2015,Cal Taiko,SAG,Performing Arts RSO,11,2700.0
1209,2015,Cal Undergraduate Public Health Coalition,SAG,Academic RSO,12,550.0
1210,2015,California Mock Trial,SAG,Academic RSO,16,17500.0
1211,2015,Ferments at Berkeley,SAG,Recreational RSO,2,480.0
1212,2015,CalSlam,SAG,Performing Arts RSO,12,500.0
1213,2015,Catholic Students at Cal - Newman Hall,SAG,Spiritual RSO,4,350.0
1214,2015,Channel University,SAG,Spiritual RSO,1,400.0
1215,2015,China Scholarship Council at Berkeley,SAG,Cultural & Identity/Cultural & Ethnic RSO,1,400.0
1216,2015,Chinese A Cappella at Berkeley,SAG,Performing Arts RSO,2,500.0
1217,2015,Chinese People Union,SAG,Cultural & Identity/International RSO,12,1300.0
1218,2015,Chinese Student Association,SAG,Cultural & Identity/International RSO,26,3000.0
1219,2015,Christian Medical and Dental Associations Chapter at Berkeley,SAG,Health & Wellness RSO,3,170.0
1220,2015,Chun Jin Ahm,SAG,Spiritual RSO,2,455.0
1221,2015,Circle K International,SAG,Service RSO,21,3500.0
1222,2015,CNMAT Users Group,SAG,Academic RSO,1,400.0
1223,2015,Cognitive Science Students Association,SAG,Academic RSO,17,500.0
1224,2015,Colombians at Berkeley,SAG,Cultural & Identity/International RSO,1,400.0
1225,2015,Committee for Korea Studies,SAG,Cultural & Identity/International RSO,11,500.0
1226,2015,Common Cause of Berkeley,SAG,Political & Advocacy RSO,4,235.0
1227,2015,Computer Science Undergraduate Association,SAG,Academic RSO,41,1700.0
1228,2015,CRSSO - Conservation & Resource Studies Student Organization,SAG,Environmental & Sustainability RSO,6,350.0
1229,2015,Consulting Club at Berkeley,SAG,Professional RSO,1,400.0
1230,2015,CMG Strategy Consulting,SAG,Professional RSO,3,500.0
1231,2015,Curling Club at Berkeley,SAG,Recreational RSO,3,500.0
1232,2015,D1abears,SAG,Health & Wellness RSO,1,400.0
1233,2015,Danceworx,SAG,Performing Arts RSO,19,2000.0
1234,2015,DeCadence,SAG,Performing Arts RSO,16,700.0
1235,2015,Delta Phi Epsilon Co-ed Professional Foreign Service Fraternity,SAG,Professional RSO,13,500.0
1236,2015,Delta Sigma Pi,SAG,Professional RSO,10,1000.0
1237,2015,Design for America,SAG,Professional RSO,4,350.0
1238,2015,East Asian Languages & Cultures Undergraduate Student Association,SAG,Cultural & Identity/International RSO,6,200.0
1239,2015,East Asian Union,SAG,Cultural & Identity/International RSO,5,600.0
1240,2015,Eggster Organization,SAG,Service RSO,15,1400.0
1241,2015,EGO (Cal's Traditional Korean Percussion Group),SAG,Performing Arts RSO,5,500.0
1242,2015,Engineering Student Council,SAG,Departmental RSO,23,76300.0
1243,2015,Engineers For A Sustainable World -Berkeley,SAG,Environmental & Sustainability RSO,2,0.0
1244,2015,English Undergraduate Association,SAG,Academic RSO,10,100.0
1245,2015,EOP Student Association,SAG,Departmental RSO,3,500.0
1246,2015,Gaming at Berkeley,SAG,Recreational RSO,3,230.0
1247,2015,Eta Omega Chi,SAG,Professional RSO,1,400.0
1248,2015,Fashion and Student Trends,SAG,Arts RSO,4,400.0
1249,2015,Fei Tian Dancers,SAG,Performing Arts RSO,12,500.0
1250,2015,Fellowship in Christ in Berkeley,SAG,Spiritual RSO,10,300.0
1251,2015,Golden Paw Productions,SAG,Media & Film RSO,2,500.0
1252,2015,Finance and Entrepreneurship Club,SAG,Professional RSO,1,250.0
1253,2015,Food Science and Tech at Cal,SAG,Academic RSO,2,0.0
1254,2015,Foresight Pre-Optometry Club,SAG,Academic RSO,24,1050.0
1255,2015,Formula SAE (Society of Automotive Engineers),SAG,Academic RSO,3,0.0
1256,2015,"Future Business Leaders of America-Phi Beta Lambda, Inc.",SAG,Professional RSO,11,1600.0
1257,2015,Go Game at Berkeley,SAG,Recreational RSO,3,500.0
1258,2015,Cal Bhangra,SAG,Performing Arts RSO,1,400.0
1259,2015,Golden Bears Aikido Club,SAG,Recreational RSO,1,0.0
1260,2015,Golden Squares,SAG,Performing Arts RSO,2,400.0
1261,2015,Haas Business School Association,SAG,Academic RSO,4,2000.0
1262,2015,Haas Undergraduate Black Business Association,SAG,Professional RSO,9,0.0
1263,2015,Hindu Students Council,SAG,Spiritual RSO,8,850.0
1264,2015,Hong Kong Student Association,SAG,Cultural & Identity/International RSO,23,2000.0
1265,2015,"Somali, Ethiopian, Eritrean, South Sudanese, Sudanese Association (SEE§A)",SAG,Cultural & Identity/International RSO,20,500.0
1266,2015,Human Rights of the Incarcerated Coalition,SAG,Service RSO,3,200.0
1267,2015,Humans of Berkeley,SAG,Media & Film RSO,2,500.0
1268,2015,Indian Students Association,SAG,Cultural & Identity/International RSO,12,7000.0
1269,2015,UC Berkeley Indus,SAG,Cultural & Identity/Cultural & Ethnic RSO,27,11000.0
1270,2015,Ink at Berkeley,SAG,Arts RSO,2,500.0
1271,2015,Institute of Transportation Engineers at Berkeley,SAG,Academic RSO,9,0.0
1272,2015,Interfaith Action Initiative,SAG,Spiritual RSO,1,300.0
1273,2015,International Students Association at Berkeley,SAG,Cultural & Identity/International RSO,15,510.0
1274,2015,International Youth and Students for Social Equality,SAG,Political & Advocacy RSO,3,450.0
1275,2015,InterVarsity Christian Fellowship,SAG,Spiritual RSO,17,3200.0
1276,2015,Investment Banking Student Association of Berkeley,SAG,Professional RSO,2,500.0
1277,2015,Irish Dancers of Berkeley,SAG,Recreational RSO,2,200.0
1278,2015,Italian Society at Berkeley,SAG,Cultural & Identity/International RSO,15,1000.0
1279,2015,Jericho!,SAG,Performing Arts RSO,10,500.0
1280,2015,Jewish Student Union,SAG,Spiritual RSO,38,13500.0
1281,2015,Kairos Christian Fellowship,SAG,Spiritual RSO,8,700.0
1282,2015,Kappa Alpha Pi Pre-Law Fraternity,SAG,Professional RSO,1,400.0
1283,2015,Kappa Gamma Delta,SAG,Professional RSO,13,900.0
1284,2015,Kendo Club,SAG,Recreational RSO,2,400.0
1285,2015,Klesis,SAG,Spiritual RSO,4,600.0
1286,2015,Koinonia Campus Fellowship,SAG,Spiritual RSO,11,1250.0
1287,2015,Kojobs at Berkeley,SAG,Professional RSO,1,200.0
1288,2015,Korean American Student Association,SAG,Cultural & Identity/Cultural & Ethnic RSO,34,4300.0
1289,2015,Korean Performance Group,SAG,Performing Arts RSO,1,400.0
1290,2015,Korean Undergraduate Networking Association,SAG,Professional RSO,8,400.0
1291,2015,K-Popular at Berkeley,SAG,Cultural & Identity/Cultural & Ethnic RSO,5,500.0
1292,2015,Latin American Leadership Society,SAG,Cultural & Identity/Cultural & Ethnic RSO,1,400.0
1293,2015,Latinx Pre-Law Society,SAG,Professional RSO,13,900.0
1294,2015,Lebanese Student Association at Berkeley (LSAB),SAG,Cultural & Identity/International RSO,2,500.0
1295,2015,Liberty in North Korea at Berkeley,SAG,Political & Advocacy RSO,11,500.0
1296,2015,Lindy On Sproul,SAG,Performing Arts RSO,5,700.0
1297,2015,Logging Sports Team,SAG,Recreational RSO,1,400.0
1298,2015,Mahjong Club,SAG,Recreational RSO,1,300.0
1299,2015,Main Stacks Dance Team,SAG,Performing Arts RSO,7,900.0
1300,2015,Mariachi Luz de Oro,SAG,Performing Arts RSO,4,500.0
1301,2015,Marketing Community at Berkeley,SAG,Professional RSO,2,400.0
1302,2015,Mexican Association of Students at Berkeley,SAG,Cultural & Identity/International RSO,2,400.0
1303,2015,Mind Body Nutrition: Students for Integrative and Preventive Medicine,SAG,Health & Wellness RSO,3,500.0
1304,2015,Mirai Collective,SAG,Arts RSO,5,700.0
1305,2015,Miss Universe at Berkeley,SAG,Recreational RSO,2,450.0
1306,2015,"Molecular and Cell Biology, Cell Developmental, Neurobiological Association",SAG,Departmental RSO,2,300.0
1307,2015,Molecular Cell Biology Undergraduate Student Association,SAG,Departmental RSO,2,500.0
1308,2015,The Movement,SAG,Performing Arts RSO,15,3700.0
1309,2015,Music Information Retrieval at Berkeley,SAG,Performing Arts RSO,1,200.0
1310,2015,Muslim Interscholastic Tournament: Northern California Chapter,SAG,Academic RSO,1,400.0
1311,2015,Muslim Student Association,SAG,Spiritual RSO,29,9600.0
1312,2015,National Organization for Women,SAG,Cultural & Identity/Women Interest RSO,16,800.0
1313,2015,National Society of Leadership and Success- Sigma Alpha Pi,SAG,Cultural & Identity/LGBTQ+ RSO,2,200.0
1314,2015,Natya at Berkeley,SAG,Performing Arts RSO,2,500.0
1315,2015,Net Impact at Berkeley,SAG,Professional RSO,14,600.0
1316,2015,Nigerian Students Association,SAG,Cultural & Identity/International RSO,3,500.0
1317,2015,Nikkei Student Union,SAG,Cultural & Identity/International RSO,14,1500.0
1318,2015,Beyond the Binary,SAG,Cultural & Identity/LGBTQ+ RSO,1,70.0
1319,2015,Olive Tree Initiative,SAG,Sponsored RSO,5,600.0
1320,2015,Omicron Delta Epsilon,SAG,Professional RSO,9,400.0
1321,2015,Organización Para Asiaticos Latinos at Berkeley,SAG,Cultural & Identity/International RSO,2,0.0
1322,2015,Organization of African Students at Berkeley,SAG,Cultural & Identity/International RSO,3,500.0
1323,2015,"Out in Science, Technology, Engineering, and Mathematics",SAG,Cultural & Identity/LGBTQ+ RSO,5,0.0
1324,2015,OUTLAW at Berkeley,SAG,Cultural & Identity/LGBTQ+ RSO,3,500.0
1325,2015,Outlet,SAG,Arts RSO,2,400.0
1326,2015,Pakistani Student Association,SAG,Cultural & Identity/International RSO,12,1000.0
